title,artist,youtubeVideoId,appleMusicTrackId,appleMusicPreviewUrl,deezerTrackId,deezerPreviewUrl,durationSec,themes,lyrics
傷痕,林憶蓮,DPC23mD4wT8,380075157,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/2b/5f/a3/2b5fa34f-76d3-df91-64a2-1033225f1751/mzaf_9749519863898671774.plus.aac.p.m4a,,,369,華語流行;經典必聽;KTV必唱;跨年代金曲;失戀療傷;深夜EMO,
至少還有你,林憶蓮,epLIcbgwO4c,905222894,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/d1/7a/3c/d17a3c98-ce56-0723-373d-6b22a38b1b00/mzaf_11862567678911520083.plus.aac.p.m4a,1591370302,"https://cdnt-preview.dzcdn.net/api/1/1/6/4/4/0/644be75c4c8d89b31adb5904826efbba.mp3?hdnea=exp=1789845270~acl=/api/1/1/6/4/4/0/644be75c4c8d89b31adb5904826efbba.mp3*~data=user_id=0,application_id=42~hmac=50313541fe24996d62bb29e914c6dbc933a50e892249d78264464e31179d7495",271,華語流行;經典必聽;KTV必唱;跨年代金曲;深夜EMO,
離開我的依賴,王艷薇,UbhiNvrPNa8,1794042592,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/24/f6/13/24f61345-0b50-56ff-c661-90bce0ab5f3c/mzaf_8202464771944767619.plus.aac.p.m4a,3179795191,"https://cdnt-preview.dzcdn.net/api/1/1/d/d/7/0/dd7b6c2d44cacbe2f6725fedb33959b9.mp3?hdnea=exp=1789845272~acl=/api/1/1/d/d/7/0/dd7b6c2d44cacbe2f6725fedb33959b9.mp3*~data=user_id=0,application_id=42~hmac=db9ce54b92e04ac84ce0d3875b73b572e21b31382e85409ee35e51ea8951cd46",234,華語流行;KTV必唱;深夜EMO,
紅豆,王菲,5wmfXve11rM,965771855,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/4d/cb/26/4dcb2622-1524-f937-05de-6baad0412d15/mzaf_8182413927380279026.plus.aac.p.m4a,,,260,華語流行;經典必聽;KTV必唱;跨年代金曲;R&B與節奏感;告白甜歌;深夜EMO,
夜郎溪,王齊銘,Ix7ESbH3tP8,1823590030,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/0a/4f/8c/0a4f8c30-684f-c63d-31ac-402a30532819/mzaf_4711738203584102074.plus.aac.p.m4a,2631581562,"https://cdnt-preview.dzcdn.net/api/1/1/b/f/5/0/bf5b66a9168def2b0f6062ac7843b487.mp3?hdnea=exp=1789845277~acl=/api/1/1/b/f/5/0/bf5b66a9168def2b0f6062ac7843b487.mp3*~data=user_id=0,application_id=42~hmac=d29a85a472ff25bea2a8c73c500fd7fac73e51426f9bb21064210e7ffd5a384d",201,說唱饒舌,
有的人,王齊銘,ovag5WIrGNQ,1832688916,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/0c/ad/59/0cad59bb-2e2b-2ccc-33fd-f7731a976518/mzaf_12719168693610558734.plus.aac.p.m4a,2631581582,"https://cdnt-preview.dzcdn.net/api/1/1/5/1/7/0/51714091585044ffa77d24fedb8e573d.mp3?hdnea=exp=1789845279~acl=/api/1/1/5/1/7/0/51714091585044ffa77d24fedb8e573d.mp3*~data=user_id=0,application_id=42~hmac=ed9da7159d7d031ac794898a33d07d30968c061ef0c307a75dbcd91902e12350",187,說唱饒舌,
寂寞寂寞就好,田馥甄,DyFIzKYQQYE,546243295,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/3f/5c/bf/3f5cbf80-cf7d-47bd-ca4f-f733dbe7eb6e/mzaf_11186607586721731408.plus.aac.p.m4a,72259022,"https://cdnt-preview.dzcdn.net/api/1/1/a/a/6/0/aa6aec26aad3e54972060907e6e9c1c5.mp3?hdnea=exp=1789845281~acl=/api/1/1/a/a/6/0/aa6aec26aad3e54972060907e6e9c1c5.mp3*~data=user_id=0,application_id=42~hmac=d2e5aced64b2f7ef7e0b96c71f11b5778b267aba2cf04730eb622d8f5bed0587",280,華語流行;失戀療傷;深夜EMO,
CHANGE,瘦子E.SO,HTRQ0n4yjfs,1521809942,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/f6/e5/1b/f6e51b43-727f-bd1d-05a6-af68f9e6ea2f/mzaf_17179237622878161942.plus.aac.p.m4a,,,161,華語流行;說唱饒舌;R&B與節奏感;深夜EMO;熱血青春;城市夜行;通勤歌單,
Don't Worry About Me,瘦子E.SO,C4M7_jQe4RA,1687909779,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/d5/9a/dc/d59adc66-b792-f9e7-f24a-fa5f701be754/mzaf_6937621715377038064.plus.aac.p.m4a,,,191,華語流行;說唱饒舌;R&B與節奏感;深夜EMO;熱血青春;城市夜行;通勤歌單,
太陽,瘦子E.SO,GfcbOdIFWPE,1513859373,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/df/91/42/df91427d-007a-512b-6521-97e0485213e0/mzaf_10215666885495110096.plus.aac.p.m4a,,,213,華語流行;說唱饒舌;R&B與節奏感;深夜EMO;熱血青春;城市夜行;通勤歌單,
妹妹,瘦子E.SO,Df9lbCJNhGU,1834198936,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/d6/1f/99/d61f990b-429f-008b-21e6-7d0894592288/mzaf_15944078188234575268.plus.aac.p.m4a,,,171,華語流行;說唱饒舌;R&B與節奏感;深夜EMO;熱血青春;城市夜行;通勤歌單,
幾分之幾,盧廣仲,HQ_mU73VhEQ,1342141668,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/90/ff/4c/90ff4ce2-fec8-f28b-cffc-64a9b483b24f/mzaf_17367706297350017430.plus.aac.p.m4a,1415589092,"https://cdnt-preview.dzcdn.net/api/1/1/1/3/3/0/13315f7afbc289a2c78e9e83b50f059a.mp3?hdnea=exp=1789845293~acl=/api/1/1/1/3/3/0/13315f7afbc289a2c78e9e83b50f059a.mp3*~data=user_id=0,application_id=42~hmac=c7806d7b52d2ad8da6c1401ccd60b7a6bfe190ef8d188b4c3aea6cf4299a43f6",231,KTV必唱;華語流行,
魚仔,盧廣仲,ybfWYpYhTQQ,1238558518,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/85/62/8b/85628b54-5205-2546-7c6a-04e057e91e0f/mzaf_1810756128646768767.plus.aac.p.m4a,1411622662,"https://cdnt-preview.dzcdn.net/api/1/1/4/5/c/0/45c7ff9a42544d60b5e93dce929ccfc7.mp3?hdnea=exp=1789845295~acl=/api/1/1/4/5/c/0/45c7ff9a42544d60b5e93dce929ccfc7.mp3*~data=user_id=0,application_id=42~hmac=cb22c1673b23c6e052a2e1d4e914d3f7b62942ad6744b50a1b6b9970fef04146",281,KTV必唱;華語流行,
心悶,美秀集團,SAVzKy1S_po,1602224037,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/4e/de/ac/4edeacfe-45fa-7383-813e-b960fab041ed/mzaf_1991775334001716782.plus.aac.p.m4a,1603309632,"https://cdnt-preview.dzcdn.net/api/1/1/d/9/8/0/d9823120a5f2ef64e36494e771516b9e.mp3?hdnea=exp=1789845297~acl=/api/1/1/d/9/8/0/d9823120a5f2ef64e36494e771516b9e.mp3*~data=user_id=0,application_id=42~hmac=9d9abfb01451396e437d1d9f46bb3f60984665e6beb562641e284a0566ef0c37",245,聽團歌;KTV必唱,
愛情的大壞蛋,美秀集團,mRma6NkHwWU,1770003012,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/e8/50/69/e8506980-f49c-f54b-f4d3-b36fe1e3de9a/mzaf_16997369965831067398.plus.aac.p.m4a,3016960881,"https://cdnt-preview.dzcdn.net/api/1/1/a/d/5/0/ad566d015a092b731a016a50382cb1fe.mp3?hdnea=exp=1789845300~acl=/api/1/1/a/d/5/0/ad566d015a092b731a016a50382cb1fe.mp3*~data=user_id=0,application_id=42~hmac=b93fb6db17a8028000480263eb4d80f2f7094f34a509ba7cd9968d610c9ab011",253,聽團歌;KTV必唱,
捲煙,美秀集團,Hw06iZa8KhQ,1723794893,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/03/57/a5/0357a58e-de69-a3f0-e97c-e677c4e6c08f/mzaf_10821479466642990263.plus.aac.p.m4a,447903902,"https://cdnt-preview.dzcdn.net/api/1/1/c/1/9/0/c190fb6040f34f3f0314d3721eff573e.mp3?hdnea=exp=1789845302~acl=/api/1/1/c/1/9/0/c190fb6040f34f3f0314d3721eff573e.mp3*~data=user_id=0,application_id=42~hmac=ea63aed0eba2086bfd24745ff01fa803d0af507c9220aaf4be62c759966f3cc5",233,KTV必唱;華語流行,
不愛就不愛,艾薇,uAkIsO1HE74,1806088704,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/fc/d7/e6/fcd7e6e6-b204-ce57-49fb-84d5e80b3dcb/mzaf_3854676708584411248.plus.aac.p.m4a,3065270051,"https://cdnt-preview.dzcdn.net/api/1/1/a/b/7/0/ab76432353a79b934d68100d41878094.mp3?hdnea=exp=1789845304~acl=/api/1/1/a/b/7/0/ab76432353a79b934d68100d41878094.mp3*~data=user_id=0,application_id=42~hmac=ee3492f3240b5ad77d2c20f7091caca03411afff9a409a16b38dfa5717882fa0",198,KTV必唱;華語流行,
大風吹,草東沒有派對,HqmpIQ9l-uA,1676735991,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/f6/53/85/f653858a-bdde-530e-45a0-65b3a06c624c/mzaf_3129731264778222002.plus.aac.p.m4a,2186828897,"https://cdnt-preview.dzcdn.net/api/1/1/0/9/3/0/093824e0b4766cf4e302e955afa943f0.mp3?hdnea=exp=1789845306~acl=/api/1/1/0/9/3/0/093824e0b4766cf4e302e955afa943f0.mp3*~data=user_id=0,application_id=42~hmac=d88bae72bdd00b70993858f8b6370fd78a24986c3fd5353f250a21eea82c5c93",248,聽團歌,
山海,草東沒有派對,j2311FZWoFQ,1676736010,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/16/9e/e9/169ee99b-d2ca-0462-7250-edf268bcfd83/mzaf_13073505743442628318.plus.aac.p.m4a,2186828947,"https://cdnt-preview.dzcdn.net/api/1/1/6/a/2/0/6a23e7393e4d9ff1c4c87870484d8e05.mp3?hdnea=exp=1789845309~acl=/api/1/1/6/a/2/0/6a23e7393e4d9ff1c4c87870484d8e05.mp3*~data=user_id=0,application_id=42~hmac=c4ec74e72a11806afcdeca800dfc9a01d9ee4881955ffba632d84be40ba06689",311,聽團歌,
日不落,蔡依林,qiIBo1teoq0,1725226209,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/28/38/62/283862bd-bf93-1865-2aec-172c1ac0ac4b/mzaf_3144956199985617812.plus.aac.p.m4a,,,222,華語流行;經典必聽;跨年代金曲;R&B與節奏感;熱血青春;通勤歌單;聚會合唱,（請自行填入歌詞供 LYRIC_LINE 模式使用，避免著作權疑慮，此處不預先填入）
演員,薛之謙,2SYLFTqz9U0,1787929825,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/20/89/9a/20899ad4-c5b2-9f6b-62e6-ad0bad168903/mzaf_17468420128970448782.plus.aac.p.m4a,135108962,"https://cdnt-preview.dzcdn.net/api/1/1/6/f/f/0/6ffe6d119ac26054a2dfd492e09cac04.mp3?hdnea=exp=1789845313~acl=/api/1/1/6/f/f/0/6ffe6d119ac26054a2dfd492e09cac04.mp3*~data=user_id=0,application_id=42~hmac=38130932e859cbce69e6ca5b1faa4e6e8daa3dba18b71e223d492fbe2fa6955c",261,經典必聽;KTV必唱;華語流行,
我好想你,蘇打綠,Zs8TRQ4PTYk,1777357772,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/ac/69/b9/ac69b9fb-ef7f-7fd2-3cd5-45a11b3c7a1f/mzaf_3449132938263762750.plus.aac.p.m4a,758940632,"https://cdnt-preview.dzcdn.net/api/1/1/6/3/c/0/63c1d6ad7450e74c0e165f98695a4477.mp3?hdnea=exp=1789845316~acl=/api/1/1/6/3/c/0/63c1d6ad7450e74c0e165f98695a4477.mp3*~data=user_id=0,application_id=42~hmac=7f162e961f36a3af50b520c4d97fa348ddb2b8532ebeab88970369f6cba4fd39",330,華語流行;聽團歌;告白甜歌;熱血青春;城市夜行;通勤歌單;聚會合唱,
